course_id,crn,subject,course,section,campus,credits,title,days,start_time,end_time,capacity,accounted,remaining,wl_capacity,wl_accounted,wl_remaining,xl_capacity,xl_accounted,xl_remaining,instructor_fname,instructor_lname,instructor_id,start_date,end_date,location,attribute,score,days2,start_time2,end_time2,start_date2,end_date2,days3,start_time3,end_time3,start_date3,end_date3,days4,start_time4,end_time4,start_date4,end_date4,days5,start_time5,end_time5,start_date5,end_date5,days6,start_time6,end_time6,start_date6,end_date6,days7,start_time7,end_time7,start_date7,end_date7,days8,start_time8,end_time8,start_date8,end_date8,days9,start_time9,end_time9,start_date9,end_date9,days10,start_time10,end_time10,start_date10,end_date10,days11,start_time11,end_time11,start_date11,end_date11,crse_avg,crse_a,crse_b,crse_c,crse_d,crse_e
2960,27225,HLED,691,1,M5,1,Thesis in Health Education,&nbsp;,&nbsp;,&nbsp;,1,0,1,0,0,0,0,0,0,Jeffrey,Schulz,NULL,01/04,04/25,TBA,&nbsp;,3.82672131148,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2961,27224,HLED,691,2,M5,1,Thesis in Health Education,&nbsp;,&nbsp;,&nbsp;,1,0,1,0,0,0,0,0,0,Susan,McCarthy,NULL,01/04,04/25,TBA,&nbsp;,3.34666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2962,27226,HLED,691,3,M5,1,Thesis in Health Education,&nbsp;,&nbsp;,&nbsp;,1,0,1,0,0,0,0,0,0,John,Sonnega,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2963,27227,HLED,691,4,M5,1,Thesis in Health Education,&nbsp;,&nbsp;,&nbsp;,1,0,1,0,0,0,0,0,0,Megan,Sterling,NULL,01/04,04/25,TBA,&nbsp;,3.516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2964,21036,HLED,692,0,M5,3,Thesis in Health Education,&nbsp;,&nbsp;,&nbsp;,5,0,5,0,0,0,0,0,0,Kathleen,Conley,NULL,01/04,04/25,TBA,&nbsp;,3.28444444444,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2965,23623,HLED,692,1,M5,3,Thesis in Health Education,&nbsp;,&nbsp;,&nbsp;,5,0,5,0,0,0,0,0,0,Susan,McCarthy,NULL,01/04,04/25,TBA,&nbsp;,3.34666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2966,23625,HLED,692,2,M5,3,Thesis in Health Education,&nbsp;,&nbsp;,&nbsp;,5,0,5,0,0,0,0,0,0,Jeffrey,Schulz,NULL,01/04,04/25,TBA,&nbsp;,3.82672131148,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2967,23627,HLED,692,3,M5,3,Thesis in Health Education,&nbsp;,&nbsp;,&nbsp;,5,0,5,0,0,0,0,0,0,Megan,Sterling,NULL,01/04,04/25,TBA,&nbsp;,3.516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2968,23626,HLED,692,4,M5,3,Thesis in Health Education,&nbsp;,&nbsp;,&nbsp;,5,0,5,0,0,0,0,0,0,John,Sonnega,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2969,27228,HLED,693,0,M5,2,Thesis in Health Education,&nbsp;,&nbsp;,&nbsp;,1,0,1,0,0,0,0,0,0,Kathleen,Conley,NULL,01/04,04/25,TBA,&nbsp;,3.28444444444,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2970,27229,HLED,693,1,M5,2,Thesis in Health Education,&nbsp;,&nbsp;,&nbsp;,1,0,1,0,0,0,0,0,0,Susan,McCarthy,NULL,01/04,04/25,TBA,&nbsp;,3.34666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2971,27230,HLED,693,2,M5,2,Thesis in Health Education,&nbsp;,&nbsp;,&nbsp;,1,0,1,0,0,0,0,0,0,Jeffrey,Schulz,NULL,01/04,04/25,TBA,&nbsp;,3.82672131148,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2972,27231,HLED,693,3,M5,2,Thesis in Health Education,&nbsp;,&nbsp;,&nbsp;,1,0,1,0,0,0,0,0,0,John,Sonnega,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2973,27232,HLED,693,4,M5,2,Thesis in Health Education,&nbsp;,&nbsp;,&nbsp;,1,0,1,0,0,0,0,0,0,Megan,Sterling,NULL,01/04,04/25,TBA,&nbsp;,3.516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2974,21782,HLED,695,0,M5,3,Seminar in Health Education,M,05:30 pm,08:20 pm,10,2,8,0,0,0,0,0,0,Kathleen,Conley,NULL,01/04,04/25,MARSHL 201,&nbsp;,3.28336283186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2975,21187,HLED,697,0,M5,1,Independent Study,&nbsp;,&nbsp;,&nbsp;,5,0,5,0,0,0,0,0,0,TBA,TBA,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2976,21188,HLED,698,0,M5,2,Independent Study,&nbsp;,&nbsp;,&nbsp;,5,0,5,0,0,0,0,0,0,TBA,TBA,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2977,21189,HLED,699,0,M5,3,Independent Study,&nbsp;,&nbsp;,&nbsp;,5,0,5,0,0,0,0,0,0,TBA,TBA,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2978,21865,HPHP,505,0,M5,3,Basic Statistics in Health Promotion and Human Performance,W,05:30 pm,08:10 pm,25,16,9,0,0,0,0,0,0,Bin,Ning,NULL,01/04,04/25,PORTER 205D,&nbsp;,2.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2979,21599,HPHP,677,0,M5,3,Research  Theory  and Design in Health Promotion and Human Performance,W,05:30 pm,08:10 pm,15,8,7,0,0,0,0,0,0,Rebecca,Moore,NULL,01/04,04/25,PORTER 307,&nbsp;,3.54766666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2980,27061,GHPR,478,0,M1,2,Historic Preserv and Tourism,R,07:20 pm,09:00 pm,24,0,24,0,0,0,24,11,13,Matthew,Cook,NULL,01/04,04/25,STRONG 222,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2981,27536,GHPR,478,0,OC1,2,American Cultural Landscapes,F,06:00 pm,09:00 pm,15,1,14,0,0,0,15,4,11,Danny,Bonenberger,NULL,03/24,03/24,STRONG 114,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2982,20514,GHPR,497,0,M1,1,Independent Study,&nbsp;,&nbsp;,&nbsp;,2,0,2,0,0,0,0,0,0,TBA,TBA,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2983,20515,GHPR,498,0,M1,2,Independent Study,&nbsp;,&nbsp;,&nbsp;,2,0,2,0,0,0,0,0,0,TBA,TBA,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2984,20516,GHPR,499,0,M1,3,Independent Study,&nbsp;,&nbsp;,&nbsp;,2,0,2,0,0,0,0,0,0,TBA,TBA,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2985,27387,GHPR,529,0,M5,3,Introduction to Museums: History  Theory  Practice,T,07:20 pm,10:00 pm,24,10,14,0,0,0,0,0,0,Nancy,Bryk,NULL,01/04,04/25,STRONG 241,&nbsp;,3.79837209302,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2986,27021,GHPR,538,0,M5,2,Historic Preservatn &amp; Tourism,R,07:20 pm,09:00 pm,24,11,13,0,0,0,24,11,13,Matthew,Cook,NULL,01/04,04/25,STRONG 222,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2987,23857,GHPR,548,0,M5,2,American Vernacular Architect,M,05:30 pm,07:10 pm,27,11,16,0,0,0,27,11,16,Danny,Bonenberger,NULL,01/04,04/25,STRONG 239,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2988,27022,GHPR,558,0,M5,2,Adaptive Use of Hist Structure,R,05:30 pm,07:10 pm,24,11,13,0,0,0,0,0,0,Theodore,Ligibel,NULL,01/04,04/25,STRONG 239,&nbsp;,3.69659574468,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2989,20823,GHPR,559,0,M5,3,Urban Planning/Preservn Studio,W,05:30 pm,08:10 pm,20,1,19,0,0,0,20,5,15,Benjamin,Tallerico,NULL,01/04,04/25,STRONG 208,&nbsp;,3.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2990,27272,GHPR,561,0,OC5,2,American Cultural Landscapes,F,06:00 pm,09:00 pm,15,3,12,0,0,0,15,4,11,Danny,Bonenberger,NULL,03/24,03/24,STRONG 114,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2991,20977,GHPR,587,0,M5,3,Co-op Educ in Cultrl Rsrc Mgmt,&nbsp;,&nbsp;,&nbsp;,2,0,2,0,0,0,0,0,0,TBA,TBA,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2992,21554,GHPR,630,1,M5,2,Documenting and Recording Historical Places,W,07:20 pm,09:00 pm,25,6,19,0,0,0,0,0,0,Danny,Bonenberger,NULL,01/04,04/25,STRONG 239,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2993,25269,GHPR,631,0,M5,2,Preservation Admin &amp; Planning,R,07:20 pm,09:00 pm,24,2,22,0,0,0,0,0,0,Danny,Bonenberger,NULL,01/04,04/25,STRONG 208,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2994,27023,GHPR,632,0,M5,3,Interpreting the Historic House,M,07:20 pm,10:00 pm,24,13,11,0,0,0,0,0,0,Nancy,Bryk,NULL,01/04,04/25,STRONG 239,&nbsp;,3.8132967033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2995,27158,GHPR,633,0,WC5,3,Museum Experience Development,S,10:00 am,12:40 pm,25,6,19,0,0,0,0,0,0,Nancy,Bryk,NULL,01/04,04/25,STRONG 239,&nbsp;,3.79430232558,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2996,27168,GHPR,638,0,TC5,2,Preserving Community Character,SU,09:00 am,03:30 pm,15,6,9,0,0,0,0,0,0,Theodore,Ligibel,NULL,03/11,03/12,TRAVRS TBA01,&nbsp;,3.67952380952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2997,27024,GHPR,652,0,M5,3,Materials Conservation II,M,05:30 pm,08:10 pm,24,5,19,0,0,0,0,0,0,Jeffrey,Weatherford,NULL,01/04,04/25,STRONG 114,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2998,20569,GHPR,687,0,M5,4,Intern Cultrl Rsrc Mgt,&nbsp;,&nbsp;,&nbsp;,2,1,1,0,0,0,0,0,0,TBA,TBA,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2999,20570,GHPR,688,0,M5,5,Intern Cultrl Rsrc Mgt,&nbsp;,&nbsp;,&nbsp;,2,0,2,0,0,0,0,0,0,TBA,TBA,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3000,20571,GHPR,689,0,M5,6,Intern Cultrl Rsrc Mgt,&nbsp;,&nbsp;,&nbsp;,2,0,2,0,0,0,0,0,0,TBA,TBA,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
